Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
112514,L&T Short Term Floating Rate Fund-Cumulative,,,13.3717,13.3717,13.3717,2010-04-04
112511,L&T Short Term Floating Rate Fund-Dividend-Daily,,,10.3650,10.3650,10.3650,2010-04-04
112513,L&T Short Term Floating Rate Fund-Dividend-Monthly,,,10.4055,10.4055,10.4055,2010-04-04
112512,L&T Short Term Floating Rate Fund-Dividend-Weekly,,,10.9060,10.9060,10.9060,2010-04-04
101294,Birla Sun Life Cash Plus Sweep Plan-Dividend Option,,,10.1178,10.1178,10.1178,2010-04-04
105672,DWS INSTA CASH PLUS FUND - Regular Plan BONUS OPTION,INF223J01BH3,,11.4562,11.4562,11.4562,2010-04-04
106471,DWS Insta Cash Plus Fund -Growth,INF223J01BP6,,11.9494,11.9494,11.9494,2010-04-04
106467,DWS Insta Cash Plus Fund-Daily Dividend,,INF223J01BO9,10.0304,10.0304,10.0304,2010-04-04
101718,DWS Insta Cash Plus Fund-DIVIDEND-Daily Dividend,,INF223J01BI1,10.3010,10.3010,10.3010,2010-04-04
101717,DWS Insta Cash Plus Fund-DIVIDEND-MONTHLY DIVIDEND,INF223J01BK7,INF223J01BL5,11.0350,11.0350,11.0350,2010-04-04
101716,DWS Insta Cash Plus Fund-DIVIDEND-WEEKLY DIVIDEND,INF223J01BM3,INF223J01BN1,10.3661,10.3661,10.3661,2010-04-04
101719,DWS Insta Cash Plus Fund-Growth-GROWTH,INF223J01BJ9,,15.4217,15.4217,15.4217,2010-04-04
101722,DWS Insta Cash Plus Fund-Institutional Plan-Daily Dividend,,INF223J01BA8,10.0516,10.0516,10.0516,2010-04-04
101721,DWS Insta Cash Plus Fund-Institutional Plan-Growth,INF223J01BB6,,14.4931,14.4931,14.4931,2010-04-04
101723,DWS Insta Cash Plus Fund-Institutional Plan-Weekly Dividend,INF223J01BF7,INF223J01BG5,10.0967,10.0967,10.0967,2010-04-04
109945,Edelweiss Liquid Fund - Institutional Plan - Growth Option,INF754K01AV8,,10.0063,10.0063,10.0063,2010-04-04
109934,Edelweiss Liquid Fund - Retail Plan - Daily Dividend Option,,INF754K01AS4,10.0000,10.0000,10.0000,2010-04-04
109940,Edelweiss Liquid Fund - Retail Plan - Growth Option,INF754K01AO3,,10.7894,10.7894,10.7894,2010-04-04
109939,Edelweiss Liquid Fund - Retail Plan - Monthly Dividend Option,INF754K01AP0,INF754K01AR6,10.0037,10.0037,10.0037,2010-04-04
109937,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,,INF754K01AT2,10.0049,10.0049,10.0049,2010-04-04
104498,Fidelity Cash Fund - Institutional Plan - Daily Dividend Option,,INF677K01AQ1,10.0025,10.0025,10.0025,2010-04-04
104497,Fidelity Cash Fund - Institutional Plan - Growth Option,,,12.5014,12.5014,12.5014,2010-04-04
104548,Fidelity Cash Fund - Institutional Plan - Monthly Dividend Option,INF677K01AS7,INF677K01AT5,10.0000,10.0000,10.0000,2010-04-04
104546,Fidelity Cash Fund - Institutional Plan - Weekly Dividend Option,,INF677K01AR9,10.1117,10.1117,10.1117,2010-04-04
104495,Fidelity Cash Fund - Retail Plan - Daily Dividend option,,INF677K01AL2,10.0025,10.0025,10.0025,2010-04-04
104493,Fidelity Cash Fund - Retail Plan - Growth option,,,12.3365,12.3365,12.3365,2010-04-04
104547,Fidelity Cash Fund - Retail Plan - Monthly Dividend Option,,,10.0148,10.0148,10.0148,2010-04-04
104549,Fidelity Cash Fund - Retail Plan - Weekly Dividend Option,,INF677K01AM0,10.0084,10.0084,10.0084,2010-04-04
104494,Fidelity Cash Fund - Super Institutional Plan - Daily Dividend Option,,INF677K01AV1,10.1529,10.1529,10.1529,2010-04-04
104496,Fidelity Cash Fund - Super Institutional Plan - Growth Option,INF677K01AU3,,12.5533,12.5533,12.5533,2010-04-04
104551,Fidelity Cash Fund - Super Institutional Plan - Monthly Dividend Option,INF677K01AX7,INF677K01AY5,10.0000,10.0000,10.0000,2010-04-04
104550,Fidelity Cash Fund - Super Institutional Plan - Weekly Dividend Option,,INF677K01AW9,10.0000,10.0000,10.0000,2010-04-04
110922,Fortis Overnight Fund-Institutional Plan-Daily Dividend Option,,,10.0030,10.0030,10.0030,2010-04-04
110915,Fortis Overnight Fund-Institutional Plan-Growth Option,,,14.0801,14.0801,14.0801,2010-04-04
110919,Fortis Overnight Fund-Institutional Plan-Monthly Dividend Payout Option,,,0.0000,0.0000,0.0000,2010-04-04
110923,Fortis Overnight Fund-Institutional Plan-Weekly Dividend Option,,,0.0000,0.0000,0.0000,2010-04-04
110914,Fortis Overnight Fund-Institutional Plus Plan-Daily Dividend Option,,,10.0030,10.0030,10.0030,2010-04-04
110920,Fortis Overnight Fund-Institutional Plus Plan-Growth Option,,,10.0191,10.0191,10.0191,2010-04-04
110916,Fortis Overnight Fund-Institutional Plus Plan-Monthly Dividend Option,,,0.0000,0.0000,0.0000,2010-04-04
110917,Fortis Overnight Fund-Institutional Plus Plan-Weekly Dividend Option,,,0.0000,0.0000,0.0000,2010-04-04
110921,Fortis Overnight Fund-Regular Plan-Growth Option,,,13.8151,13.8151,13.8151,2010-04-04
110913,Fortis Overnight Fund-Regular Plan-Monthly Dividend Payout Option,,,10.0068,10.0068,10.0068,2010-04-04
110918,Fortis Overnight Fund-Regular Plan-Weekly Dividend Option,,,10.0050,10.0050,10.0050,2010-04-04
100198,ING Liquid Fund-Institutional Daily Dividend Option,INF084M01473,,10.0121,10.0121,10.0121,2010-04-04
100196,ING Liquid Fund-Institutional Growth Option,INF084M01465,,14.4423,14.4423,14.4423,2010-04-04
100197,ING Liquid Fund-Institutional Weekly Dividend Option,INF084M01499,INF084M01481,10.0625,10.0625,10.0625,2010-04-04
100192,ING Liquid Fund-Regular Daily Dividend Option,INF084M01432,,10.7873,10.7873,10.7873,2010-04-04
100190,ING Liquid Fund-Regular Growth Option,INF084M01424,,19.2754,19.2754,19.2754,2010-04-04
100191,ING Liquid Fund-Regular Weekly Dividend Option,INF084M01457,INF084M01440,10.8331,10.8331,10.8331,2010-04-04
100200,ING Liquid Fund-Super Institutional Daily Dividend Option,INF084M01515,,10.0048,10.0048,10.0048,2010-04-04
100199,ING Liquid Fund-Super Institutional Growth Option,INF084M01507,,13.7321,13.7321,13.7321,2010-04-04
100201,ING Liquid Fund-Super Institutional Weekly Dividend Option,INF084M01531,INF084M01523,10.0000,10.0000,10.0000,2010-04-04
106502,Religare Invesco Overnight Fund - Daily Dividend Reinvestment,,INF205K01HS2,10.0000,10.0000,10.0000,2010-04-04
106501,Religare Invesco Overnight Fund - Growth,INF205K01HR4,,11.1654,11.1654,11.1654,2010-04-04
101420,JM Floater Short Term Fund - Daily Dividend Option,,INF192K01767,10.0883,10.0883,10.0883,2010-04-04
101421,JM Floater Short Term Fund - Growth Option,INF192K01775,,14.8253,14.8253,14.8253,2010-04-04
106562,JPMorgan India Liquid Fund - Retail Plan - Daily Dividend Option,,INF843K01203,10.0150,10.0150,10.0150,2010-04-04
106561,JPMorgan India Liquid Fund - Retail Plan - Growth Option,INF843K01195,,10.9476,10.9476,10.9476,2010-04-04
109179,JPMorgan India Liquid Fund - Retail Plan - Monthly Dividend Option,,INF843K01237,10.0298,10.0298,10.0298,2010-04-04
109177,JPMorgan India Liquid Fund - Retail Plan - Weekly Dividend Option,,INF843K01211,10.0234,10.0234,10.0234,2010-04-04
110149,JPMorgan India Liquid Fund - Super Institutional Plan - Daily Dividend Option,,INF843K01153,10.0079,10.0079,10.0079,2010-04-04
110150,JPMorgan India Liquid Fund - Super Institutional Plan - Growth Option,INF843K01146,,11.9031,11.9031,11.9031,2010-04-04
110151,JPMorgan India Liquid Fund - Super Institutional Plan - Monthly Dividend Option,INF843K01500,INF843K01187,10.0480,10.0480,10.0480,2010-04-04
110153,JPMorgan India Liquid Fund - Super Institutional Plan - Weekly Dividend Option,INF843K01484,INF843K01161,10.0136,10.0136,10.0136,2010-04-04
112468,L&T Liquid Fund - Regular Weekly Dividend,,INF917K01BE5,11.9939,11.9939,11.9939,2010-04-04
107660,Mirae Asset Liquid Fund- Regular Plan - Bonus,INF769K01580,,1002.4102,1002.4102,1002.4102,2010-04-04
107646,Mirae Asset Liquid Fund- Regular Plan - Daily Dividend,,INF769K01606,946.0745,946.0745,946.0745,2010-04-04
